institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,LNT2S,50170,84.9728618,L,S,NT2,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,LSEBCS,53586,83.9020979,L,S,SEBC,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,83814,73.6159498,D,S,OBC,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,TFWS,40169,88.0840044,T,S,TFWS,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,EWS,87002,72.3760958,E,S,EWS,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,49641,85.1139120,P,S,PWD,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516284410,Electronics and Computer Engineering,Un-Aided Autonomous,Unknown,GSTS,52288,84.3296195,G,S,ST,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516291610,Automation and Robotics,Un-Aided Autonomous,Unknown,GOPENS,44945,86.6751751,G,S,OPEN,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516291610,Automation and Robotics,Un-Aided Autonomous,Unknown,GNT1S,128216,54.5872518,G,S,NT1,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516291610,Automation and Robotics,Un-Aided Autonomous,Unknown,GOBCS,55774,83.2058578,G,S,OBC,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516291610,Automation and Robotics,Un-Aided Autonomous,Unknown,GSEBCS,62872,81.0133535,G,S,SEBC,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516291610,Automation and Robotics,Un-Aided Autonomous,Unknown,LOPENS,58471,82.3322294,L,S,OPEN,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516299510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GOBCS,15076,95.6472486,G,S,OBC,B.Tech,2025,3
'05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",'0516299510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,EWS,60780,81.6328671,E,S,EWS,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516419110,Civil Engineering,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,160946,36.1161649,G,H,OPEN,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516419110,Civil Engineering,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOPENH,163937,35.1590106,L,H,OPEN,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516424510,Computer Engineering,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,141627,47.8015007,G,H,OPEN,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516429310,Electrical Engineering,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENO,81953,74.0630785,G,O,OPEN,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516437210,Electronics and Telecommunication Engg,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",MI,201042,9.4300832,M,I,MI,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516461210,Mechanical Engineering,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,203722,0.0588928,G,H,OPEN,B.Tech,2025,3
'05164,"P.S.G.V.P. Mandal's D.N. Patel College of Engineering, Shahada, Dist. Nandurbar",'0516499510,Artificial Intelligence and Data Science,"Un-Aided Linguistic Minority - Gujar Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENO,153775,40.6822054,G,O,OPEN,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,120671,58.4401523,G,H,OPEN,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSCH,197684,7.2413793,G,H,SC,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GVJH,139466,49.3416227,G,H,VJ,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOBCH,166878,32.4837011,G,H,OBC,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSCH,157335,39.3344201,L,H,SC,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSCH,138668,49.6043895,G,H,SC,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516824510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSTH,137703,50.3223138,G,H,ST,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516837210,Electronics and Telecommunication Engg,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSCO,124980,56.6213771,L,O,SC,B.Tech,2025,3
'05168,"T.M.E. Society's J.T.Mahajan College of Engineering, Faizpur",'0516837210,Electronics and Telecommunication Engg,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSEBCO,172492,28.8537986,G,O,SEBC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516919110,Civil Engineering,Un-Aided,Unknown,GOPENH,197784,7.1923077,G,H,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516919110,Civil Engineering,Un-Aided,Unknown,LOPENH,184000,19.7061157,L,H,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GOPENH,155184,39.9024730,G,H,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GNT1H,190579,14.0584844,G,H,NT1,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GNT2H,178243,24.7167509,G,H,NT2,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GOBCH,158239,38.7925588,G,H,OBC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GSTH,173805,28.3031822,G,H,ST,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GNT2H,171246,29.2375397,G,H,NT2,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,GSEBCH,176545,25.4741362,G,H,SEBC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,LSCH,167844,32.1281783,L,H,SC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,LSTH,120501,58.6907687,L,H,ST,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516924510,Computer Engineering,Un-Aided,Unknown,PWDSCH,149186,43.6588740,P,H,PWD,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516929310,Electrical Engineering,Un-Aided,Unknown,GOPENO,110095,63.2914656,G,O,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516929310,Electrical Engineering,Un-Aided,Unknown,GSCO,195372,9.6906054,G,O,SC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516929310,Electrical Engineering,Un-Aided,Unknown,LOPENO,121772,57.8195751,L,O,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516929310,Electrical Engineering,Un-Aided,Unknown,GSTO,143921,47.0502678,G,O,ST,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516937210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GOPENH,179260,23.4132019,G,H,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516937210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LOPENH,183819,19.7061157,L,H,OPEN,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516937210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LOBCH,199145,5.7167832,L,H,OBC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516937210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GSCH,200166,4.5300548,G,H,SC,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516937210,Electronics and Telecommunication Engg,Un-Aided,Unknown,GNT2H,198699,6.3499894,G,H,NT2,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516937210,Electronics and Telecommunication Engg,Un-Aided,Unknown,LSTH,179476,22.9939635,L,H,ST,B.Tech,2025,3
'05169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",'0516961210,Mechanical Engineering,Un-Aided,Unknown,LOPENO,106487,64.7131860,L,O,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517019110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,164477,34.8967510,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517019110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,LOPENS,176291,25.5643537,L,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517019110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,MI,192476,12.4732664,M,I,MI,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517024210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,125564,56.2929777,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517024210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,LOPENS,110377,63.2914656,L,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517024210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,MI,164639,33.6209084,M,I,MI,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517029310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,196931,7.9877752,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,165061,33.4650350,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,LOPENS,167020,32.3446384,L,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517061210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,201056,3.5482921,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517084410,Electronics and Computer Engineering,Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,203671,0.1268714,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,GOPENS,157751,39.2302050,G,S,OPEN,B.Tech,2025,3
'05170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",'0517091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Linguistic Minority - Hindi Home University : Autonomous Institute,Autonomous Institute,MI,189140,31.9516548,M,I,MI,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,135312,51.1762787,G,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSCH,192217,12.5776664,G,H,SC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GVJH,151149,42.9247346,G,H,VJ,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOBCH,138407,49.6043895,G,H,OBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSCH,199143,5.7167832,L,H,SC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSTH,146863,45.2322221,G,H,ST,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSEBCH,143561,47.0502678,G,H,SEBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSEBCH,132469,52.8806012,L,H,SEBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517124510,Computer Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",PWDSEBCH,142382,47.3563218,P,H,PWD,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517126310,Artificial Intelligence (AI) and Data Science,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,126307,55.6405756,G,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517126310,Artificial Intelligence (AI) and Data Science,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GVJH,152939,41.7471281,G,H,VJ,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517126310,Artificial Intelligence (AI) and Data Science,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOPENH,114239,61.1295449,L,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517126310,Artificial Intelligence (AI) and Data Science,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOBCH,130040,54.0903901,L,H,OBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517126310,Artificial Intelligence (AI) and Data Science,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSTH,131428,53.2657343,G,H,ST,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,192582,12.3781915,G,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOPENH,161791,35.9909439,L,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOBCH,191027,13.6137728,L,H,OBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",PWDOBCH,174980,26.6274079,P,H,PWD,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GSEBCH,193129,11.7097752,G,H,SEBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSCH,194849,10.2639800,L,H,SC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSTH,195081,9.8110718,L,H,ST,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LNT2H,191785,13.2656066,L,H,NT2,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517129310,Electrical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSEBCH,195804,9.1134840,L,H,SEBC,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517137210,Electronics and Telecommunication Engg,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,156540,39.5742169,G,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517137210,Electronics and Telecommunication Engg,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GNT2H,176808,25.4595013,G,H,NT2,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517137210,Electronics and Telecommunication Engg,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LSTH,158158,38.7925588,L,H,ST,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517161210,Mechanical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",GOPENH,188349,16.1743072,G,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517161210,Mechanical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",LOPENH,174451,28.1994074,L,H,OPEN,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517161210,Mechanical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",PWDOPENH,190116,14.7567322,P,H,PWD,B.Tech,2025,3
'05171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",'0517161210,Mechanical Engineering,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon","Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",PWDOBCH,189831,14.9055715,P,H,PWD,B.Tech,2025,3
'05172,"R. C. Patel Institute of Technology, Shirpur",'0517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,Autonomous Institute,GOPENS,114400,61.1295449,G,S,OPEN,B.Tech,2025,3
